Gooden;Drew;2013-14;WAS;8.3;0.7;5.2;0.5;0.3;0.8;53.1;3.5;41.2;0.3;88.9;1.1;18.0
Buycks;Dwight;2013-14;TOR;3.1;0.7;1.6;0.6;0.0;0.7;31.3;1.1;29.4;0.4;88.9;0.6;10.4
Howard;Dwight;2013-14;HOU;18.3;1.8;12.2;0.8;1.8;3.2;59.1;6.7;28.6;0.0;54.7;4.9;33.8
Wade;Dwyane;2013-14;MIA;19.0;4.7;4.5;1.5;0.5;3.0;54.5;7.7;28.1;0.2;73.3;3.5;32.9
Moore;E'Twaun;2013-14;ORL;6.3;1.4;1.7;0.8;0.2;0.7;42.8;2.5;35.4;0.7;76.5;0.7;19.1
Clark;Earl;2013-14;NYK;4.8;0.3;2.6;0.3;0.5;0.6;37.2;1.8;33.6;0.8;64.7;0.4;14.2
Watson;Earl;2013-14;POR;0.5;1.2;0.6;0.2;0.0;0.7;27.3;0.1;28.6;0.1;100.0;0.2;6.7
Davis;Ed;2013-14;MEM;5.7;0.4;4.1;0.3;0.7;0.6;53.4;2.5;0.0;0.0;52.8;0.7;15.2
Udoh;Ekpe;2013-14;MIL;3.4;0.7;3.5;0.4;1.0;0.9;39.9;1.4;0.0;0.0;63.8;0.7;19.1
Harris;Elias;2013-14;LAL;0.0;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.7
Williams;Elliot;2013-14;PHI;6.0;1.1;1.9;0.5;0.0;1.0;41.5;2.1;29.6;0.6;73.1;1.3;17.3
Brand;Elton;2013-14;ATL;5.7;1.0;4.9;0.5;1.2;0.8;53.9;2.5;0.0;0.0;64.9;0.8;19.4
Kanter;Enes;2013-14;UTA;12.3;0.9;7.5;0.4;0.5;1.8;49.1;5.2;0.0;0.0;73.0;1.9;26.7
Bledsoe;Eric;2013-14;PHX;17.7;5.5;4.7;1.6;0.3;3.3;47.7;6.2;35.7;1.2;77.2;4.3;32.9
