Mekel;Gal;2013-14;DAL;2.4;2.0;0.9;0.1;0.0;1.0;1.0;34.9;0.2;25.0;0.3;66.7;9.4
Temple;Garrett;2013-14;WAS;1.8;1.0;0.9;0.5;0.1;0.6;0.7;36.199999999999996;0.1;20.7;0.4;69.8;8.5
Neal;Gary;2013-14;CHA;10.5;1.6;1.7;0.3;0.0;1.2;3.7;41.0;1.3;37.8;1.8;89.5;21.4
Hill;George;2013-14;IND;10.3;3.5;3.7;1.0;0.3;1.2;3.6;44.2;1.3;36.5;1.9;80.7;32.0
Green;Gerald;2013-14;PHX;15.8;1.5;3.4;0.9;0.5;1.8;5.5;44.5;2.5;40.0;2.4;84.8;28.4
Henderson;Gerald;2013-14;CHA;14.0;2.6;4.0;0.7;0.4;1.5;5.2;43.3;0.5;34.8;3.1;76.1;32.0
Wallace;Gerald;2013-14;BOS;5.1;2.5;3.7;1.3;0.2;1.7;2.0;50.4;0.3;29.7;0.8;46.5;24.4
Antetokounmpo;Giannis;2013-14;MIL;6.8;1.9;4.4;0.8;0.8;1.6;2.2;41.4;0.5;34.699999999999996;1.8;68.30000000000001;24.6
Datome;Gigi;2013-14;DET;2.4;0.3;1.4;0.2;0.0;0.3;1.0;35.099999999999994;0.2;17.9;0.2;80.0;7.0
Davis;Glen;2013-14;LAC;9.4;1.1;5.2;0.9;0.4;1.1;4.0;45.7;0.1;36.4;1.4;69.3;24.4
Jr.;Glen;2013-14;WAS;2.9;0.6;1.8;0.5;0.1;0.8;1.0;29.7;0.5;29.4;0.5;71.39999999999999;9.9
Dragic;Goran;2013-14;PHX;20.3;5.9;3.2;1.4;0.3;2.8;7.3;50.5;1.6;40.8;4.2;76.0;35.1
Hayward;Gordon;2013-14;UTA;16.2;5.2;5.1;1.4;0.5;2.8;5.5;41.3;1.1;30.4;4.0;81.6;36.4
Dieng;Gorgui;2013-14;MIN;4.8;0.7;5.0;0.5;0.8;0.9;1.9;49.8;0.0;100.0;1.0;63.4;13.6
Monroe;Greg;2013-14;DET;15.2;2.1;9.3;1.1;0.6;2.0;6.1;49.7;0.0;0.0;2.9;65.7;32.8
Oden;Greg;2013-14;MIA;2.9;0.0;2.3;0.3;0.6;0.5;1.2;55.1;0.0;0.0;0.6;56.49999999999999;9.2
Smith;Greg;2013-14;HOU;3.5;0.0;2.5;0.1;0.2;0.5;1.6;64.3;0.0;0.0;0.2;40.0;9.1
Stiemsma;Greg;2013-14;NOP;2.9;0.7;4.1;0.6;1.0;0.8;1.3;57.4;0.0;0.0;0.3;59.4;18.3
Vasquez;Greivis;2013-14;TOR;9.6;4.1;2.2;0.4;0.1;1.6;3.5;42.1;1.4;37.7;1.2;88.0;22.5
Ayon;Gustavo;2013-14;ATL;4.3;1.1;4.8;1.0;0.4;1.1;2.0;51.0;0.0;0.0;0.3;40.0;16.5
Ndiaye;Hamady;2013-14;SAC;0.4;0.2;1.3;0.0;0.3;0.2;0.2;33.300000000000004;0.0;0.0;0.0;0.0;5.3
Barnes;Harrison;2013-14;GSW;9.5;1.5;4.0;0.8;0.3;1.1;3.5;39.900000000000006;0.8;34.699999999999996;1.7;71.8;28.3
Thabeet;Hasheem;2013-14;OKC;1.2;0.0;1.7;0.2;0.4;0.6;0.6;56.49999999999999;0.0;0.0;0.0;20.0;8.4
Turkoglu;Hedo;2013-14;LAC;3.0;0.9;2.3;0.5;0.3;0.4;1.1;38.5;0.6;44.0;0.2;50.0;10.3
Sims;Henry;2013-14;PHI;7.6;1.1;5.2;0.6;0.4;0.9;2.8;47.4;0.0;0.0;2.0;74.4;19.0
Armstrong;Hilton;2013-14;GSW;1.7;0.3;3.1;0.3;0.3;0.4;0.6;47.4;0.0;0.0;0.5;43.8;6.4
Thompson;Hollis;2013-14;PHI;6.0;0.9;3.2;0.7;0.2;0.8;2.2;46.0;0.9;40.1;0.7;71.2;22.6
Clark;Ian;2013-14;UTA;3.0;0.7;0.8;0.3;0.1;0.6;1.1;38.800000000000004;0.5;35.5;0.2;71.39999999999999;7.5
